x_,y_,t_,sex,id,name
592672.795078136,4731314.45676416,2009/02/17 23:45:17.998+00,M,M1,Leroy
593180.781225584,4730707.76365555,2009/02/18 00:00:39.001+00,M,M1,Leroy
593652.989924674,4730121.86791625,2009/02/18 00:15:29.001+00,M,M1,Leroy
594217.315924721,4729977.60817883,2009/02/18 00:30:45.001+00,M,M1,Leroy
594419.595725381,4730044.30755013,2009/02/18 00:46:19.998+00,M,M1,Leroy
594412.9542863,4730045.47190431,2009/02/18 01:00:45+00,M,M1,Leroy
594319.067818435,4730233.30151795,2009/02/18 01:45:54.998+00,M,M1,Leroy
593907.628685055,4729975.51690314,2009/02/18 02:00:51.001+00,M,M1,Leroy
593869.17350298,4729754.37518659,2009/02/18 02:15:19.998+00,M,M1,Leroy
593381.694192109,4729527.8893464,2009/02/18 02:30:33+00,M,M1,Leroy
592873.858468088,4729657.33822588,2009/02/18 02:45:05+00,M,M1,Leroy
592692.972763249,4729973.66640923,2009/02/18 03:15:43.001+00,M,M1,Leroy
592702.77718124,4730007.17272775,2009/02/18 03:30:26.998+00,M,M1,Leroy
592701.477026262,4730000.91347195,2009/02/18 03:45:51.001+00,M,M1,Leroy
592701.93706388,4730006.91712297,2009/02/18 04:00:07.999+00,M,M1,Leroy
592704.467983529,4730002.00868264,2009/02/18 04:15:51.001+00,M,M1,Leroy
592706.413668158,4730001.04629369,2009/02/18 04:30:58.001+00,M,M1,Leroy
592706.158937064,4729996.83353348,2009/02/18 04:45:48.998+00,M,M1,Leroy
592487.641372516,4730563.03499376,2009/02/18 05:01:11+00,M,M1,Leroy
592640.048647683,4731186.2933766,2009/02/18 05:15:44.999+00,M,M1,Leroy
592747.800688825,4731539.49160382,2009/02/18 05:30:26.001+00,M,M1,Leroy
592869.112867376,4731897.18356611,2009/02/18 05:45:36.001+00,M,M1,Leroy
592362.905922725,4732086.31766093,2009/02/18 06:01:24.998+00,M,M1,Leroy
592399.010013341,4732504.00408825,2009/02/18 06:15:08.999+00,M,M1,Leroy
592150.636925161,4732670.56057423,2009/02/18 06:31:18.999+00,M,M1,Leroy
592152.068532041,4732667.56981423,2009/02/18 06:45:45.001+00,M,M1,Leroy
592208.276803444,4732738.77923411,2009/02/18 07:00:21.998+00,M,M1,Leroy
592246.82526925,4733399.15235095,2009/02/18 07:15:16.998+00,M,M1,Leroy
591596.195799295,4733342.81402208,2009/02/18 07:30:26.001+00,M,M1,Leroy
591577.541658228,4733193.91785001,2009/02/18 07:45:47+00,M,M1,Leroy
592238.461123343,4733158.71844378,2009/02/18 08:00:18+00,M,M1,Leroy
592575.061841442,4732770.76183681,2009/02/18 08:15:12.998+00,M,M1,Leroy
593019.588800394,4732512.86403328,2009/02/18 08:30:33+00,M,M1,Leroy
593374.569575296,4732125.05873959,2009/02/18 09:01:03.998+00,M,M1,Leroy
593213.70965625,4732030.71404421,2009/02/18 09:15:47.999+00,M,M1,Leroy
593116.597138896,4731940.33061097,2009/02/18 09:30:44+00,M,M1,Leroy
592466.66782275,4732418.80062516,2009/02/18 09:45:30.998+00,M,M1,Leroy
591843.92625016,4732848.62253967,2009/02/18 22:46:18.999+00,M,M1,Leroy
591564.590790485,4733179.15228982,2009/02/18 23:01:45.001+00,M,M1,Leroy
591883.941622401,4733604.92781191,2009/02/18 23:46:35+00,M,M1,Leroy
591092.005734874,4733209.83324055,2009/02/19 00:00:35.998+00,M,M1,Leroy
590657.215203145,4732882.83828367,2009/02/19 00:16:15.999+00,M,M1,Leroy
590458.947095858,4732775.1061945,2009/02/19 00:45:55.998+00,M,M1,Leroy
590552.135699828,4732751.74850132,2009/02/19 01:31:48.999+00,M,M1,Leroy
590458.139233306,4732783.03669167,2009/02/19 01:45:57.998+00,M,M1,Leroy
590017.008030722,4732243.42490836,2009/02/19 03:46:24.999+00,M,M1,Leroy
588674.852817809,4733215.88797523,2009/02/19 05:02:01+00,M,M1,Leroy
588719.570819052,4733157.30986111,2009/02/19 05:16:19+00,M,M1,Leroy
588696.047770174,4733131.57430696,2009/02/19 05:31:36.999+00,M,M1,Leroy
588676.164725176,4733106.67411221,2009/02/19 05:45:49+00,M,M1,Leroy
588685.986742357,4733099.10351813,2009/02/19 06:00:44.999+00,M,M1,Leroy
588668.811265842,4733109.42294131,2009/02/19 06:16:47.998+00,M,M1,Leroy
588681.952600722,4733140.43389312,2009/02/19 07:30:55.998+00,M,M1,Leroy
588678.8939508,4733110.2409578,2009/02/19 07:45:57.001+00,M,M1,Leroy
588673.705204193,4733080.82033873,2009/02/19 08:01:13.998+00,M,M1,Leroy
588684.776353048,4733102.84191676,2009/02/19 08:16:21+00,M,M1,Leroy
588839.505331698,4733183.09635839,2009/02/19 08:30:24.999+00,M,M1,Leroy
589234.614763007,4734664.39131642,2009/02/20 00:01:49+00,M,M1,Leroy
589623.407499265,4735089.92629146,2009/02/20 00:15:07.999+00,M,M1,Leroy
589996.800918764,4735125.63735554,2009/02/20 00:30:19+00,M,M1,Leroy
590466.05514469,4734549.10469183,2009/02/20 00:45:46.001+00,M,M1,Leroy
590662.852155386,4734238.80642942,2009/02/20 01:01:40.001+00,M,M1,Leroy
590967.973530573,4734028.95334117,2009/02/20 01:16:09.999+00,M,M1,Leroy
591098.92618123,4733825.24353869,2009/02/20 01:31:51.001+00,M,M1,Leroy
591562.487178639,4733675.00565695,2009/02/20 01:46:06.998+00,M,M1,Leroy
591885.014017729,4733812.26675039,2009/02/20 02:00:17+00,M,M1,Leroy
592111.022862805,4733266.67230359,2009/02/20 02:15:26.998+00,M,M1,Leroy
593250.075136159,4730479.54892388,2009/02/20 04:31:55+00,M,M1,Leroy
593483.170326861,4730379.21750334,2009/02/20 04:45:48.001+00,M,M1,Leroy
594094.040998771,4730221.43921967,2009/02/20 05:00:31.999+00,M,M1,Leroy
594563.076716153,4730455.39997588,2009/02/20 05:16:03.999+00,M,M1,Leroy
594671.294740711,4730330.07745524,2009/02/20 05:45:23+00,M,M1,Leroy
594675.76964884,4730320.8536529,2009/02/20 06:01:39+00,M,M1,Leroy
594674.510081879,4730316.54927751,2009/02/20 06:15:15.999+00,M,M1,Leroy
594678.975733975,4730331.32660524,2009/02/20 06:30:16.999+00,M,M1,Leroy
594552.708747031,4730700.9239326,2009/02/20 06:45:14.999+00,M,M1,Leroy
594507.915234066,4730776.96885047,2009/02/20 07:00:18.001+00,M,M1,Leroy
594329.774552524,4730111.22020449,2009/02/20 07:15:46+00,M,M1,Leroy
594378.800447342,4729703.0023484,2009/02/20 07:30:17.998+00,M,M1,Leroy
594447.8554419,4729143.16566553,2009/02/20 07:45:54.001+00,M,M1,Leroy
594131.455310878,4729348.07680663,2009/02/20 08:01:01.001+00,M,M1,Leroy
593613.682327681,4729966.79986927,2009/02/20 23:01:55+00,M,M1,Leroy
593348.290049433,4730147.02439718,2009/02/20 23:15:11.001+00,M,M1,Leroy
593127.46879841,4730748.6723962,2009/02/20 23:30:17+00,M,M1,Leroy
592884.354596124,4731163.88265358,2009/02/20 23:45:14.999+00,M,M1,Leroy
592374.186511838,4731413.21658741,2009/02/21 00:00:32.999+00,M,M1,Leroy
592277.062971936,4731539.92116924,2009/02/21 00:15:49.999+00,M,M1,Leroy
592107.100467247,4731893.01617459,2009/02/21 01:00:23.998+00,M,M1,Leroy
591908.159793031,4731840.16638718,2009/02/21 01:15:55.001+00,M,M1,Leroy
591928.747691094,4731846.6042978,2009/02/21 01:30:57.999+00,M,M1,Leroy
591911.145919693,4731828.64428856,2009/02/21 01:46:19+00,M,M1,Leroy
591920.316360733,4731848.31360588,2009/02/21 02:00:10.998+00,M,M1,Leroy
591880.100740887,4731353.63099763,2009/02/21 02:15:13.999+00,M,M1,Leroy
591368.262341007,4731287.37123047,2009/02/21 02:31:47.998+00,M,M1,Leroy
590934.132999118,4731240.18607626,2009/02/21 02:46:03.999+00,M,M1,Leroy
590445.581989576,4731597.0544612,2009/02/21 03:01:46+00,M,M1,Leroy
589845.700318053,4732151.77807644,2009/02/21 03:16:21+00,M,M1,Leroy
588838.193066588,4733172.47293469,2009/02/21 04:15:42.999+00,M,M1,Leroy
588835.768093382,4733171.35332857,2009/02/21 04:30:33.001+00,M,M1,Leroy
588457.604720154,4733324.43232593,2009/02/21 04:46:01+00,M,M1,Leroy
588245.484951474,4733900.22487375,2009/02/21 05:01:45.998+00,M,M1,Leroy
587769.625160301,4733992.11853544,2009/02/21 05:16:34.001+00,M,M1,Leroy
588105.260140952,4734785.50751886,2009/02/21 06:01:44+00,M,M1,Leroy
588105.988178586,4734781.68512578,2009/02/21 06:15:15.999+00,M,M1,Leroy
588106.302588355,4734780.1342519,2009/02/21 06:30:18.999+00,M,M1,Leroy
588110.485204239,4734783.9304598,2009/02/21 06:45:12.999+00,M,M1,Leroy
588108.142173504,4734778.99156232,2009/02/21 23:01:54.999+00,M,M1,Leroy
588090.587509434,4734779.01190656,2009/02/21 23:15:56.998+00,M,M1,Leroy
588486.344707813,4734595.00926036,2009/02/21 23:31:14.998+00,M,M1,Leroy
588830.961564748,4734323.98546502,2009/02/21 23:46:20+00,M,M1,Leroy
589796.514318033,4733809.22008927,2009/02/22 00:15:27.998+00,M,M1,Leroy
590243.465718212,4733909.1946863,2009/02/22 01:00:54.999+00,M,M1,Leroy
590238.902954419,4733873.77226294,2009/02/22 01:16:45+00,M,M1,Leroy
590547.493422492,4733852.11093265,2009/02/22 01:45:10+00,M,M1,Leroy
590518.422690688,4733752.60506651,2009/02/22 02:00:17+00,M,M1,Leroy
590552.379334512,4733750.39574929,2009/02/22 02:15:57.999+00,M,M1,Leroy
590490.038036081,4733731.86394836,2009/02/22 02:30:34+00,M,M1,Leroy
590432.933456753,4733630.30310066,2009/02/22 02:45:18.998+00,M,M1,Leroy
590539.671088401,4733328.62960582,2009/02/22 03:01:50.001+00,M,M1,Leroy
591194.779635753,4733098.2034554,2009/02/22 03:16:12.001+00,M,M1,Leroy
591914.31900425,4732265.95860203,2009/02/22 03:46:15+00,M,M1,Leroy
592144.840036254,4732711.13295483,2009/02/22 04:01:04.998+00,M,M1,Leroy
592141.745200279,4732672.48557606,2009/02/22 04:15:44.999+00,M,M1,Leroy
592150.193426149,4732674.96392918,2009/02/22 04:30:44.999+00,M,M1,Leroy
592152.251777667,4732675.3134708,2009/02/22 04:45:51+00,M,M1,Leroy
592145.485281845,4732673.80159433,2009/02/22 05:00:11.001+00,M,M1,Leroy
592645.425868737,4732758.45498718,2009/02/22 05:30:38.998+00,M,M1,Leroy
592697.913935923,4732120.42448967,2009/02/22 05:46:18.001+00,M,M1,Leroy
593496.278105755,4731485.01402862,2009/02/22 06:16:19.998+00,M,M1,Leroy
593018.483812581,4731369.90132893,2009/02/22 06:30:24+00,M,M1,Leroy
593216.856994208,4730619.44252197,2009/02/22 06:46:15.999+00,M,M1,Leroy
593954.02514431,4730261.73999564,2009/02/22 07:00:55+00,M,M1,Leroy
594470.699189015,4730015.59543931,2009/02/22 07:30:51+00,M,M1,Leroy
594290.641613834,4730026.12136401,2009/02/22 07:46:38+00,M,M1,Leroy
594679.382402557,4730319.57033719,2009/02/22 08:15:25.998+00,M,M1,Leroy
594678.467491695,4730315.21514783,2009/02/22 08:30:45.001+00,M,M1,Leroy
594673.003485938,4730324.90298681,2009/02/22 08:45:15.999+00,M,M1,Leroy
594674.723758759,4730323.67150188,2009/02/22 09:00:16.999+00,M,M1,Leroy
594588.767717717,4730731.84915437,2009/02/22 09:15:12.999+00,M,M1,Leroy
594548.858096708,4730779.49454801,2009/02/22 09:30:44.998+00,M,M1,Leroy
594553.308007251,4730783.44270252,2009/02/22 09:45:40.998+00,M,M1,Leroy
594542.020336907,4730768.71653109,2009/02/22 10:00:49.998+00,M,M1,Leroy
594545.753076649,4730787.38216088,2009/02/22 10:15:55.999+00,M,M1,Leroy
594551.820761025,4730777.82465874,2009/02/22 10:45:48.999+00,M,M1,Leroy
594554.655911195,4730769.91114415,2009/02/22 11:00:23+00,M,M1,Leroy
594568.675286363,4730783.68622163,2009/02/22 11:15:23+00,M,M1,Leroy
594528.736667504,4730771.20045439,2009/02/22 11:30:47.998+00,M,M1,Leroy
594546.997046714,4730783.24532318,2009/02/22 11:45:47.001+00,M,M1,Leroy
594549.588334907,4730777.59420821,2009/02/22 12:00:48+00,M,M1,Leroy
594555.571294185,4730728.72946247,2009/02/22 12:16:53.998+00,M,M1,Leroy
594541.524167877,4730772.06392436,2009/02/22 12:30:39.001+00,M,M1,Leroy
594566.407074258,4730795.65027165,2009/02/22 12:45:51.998+00,M,M1,Leroy
594559.122994728,4730778.59092863,2009/02/22 13:00:56+00,M,M1,Leroy
593531.165690467,4729496.57864743,2009/02/23 00:46:19.998+00,M,M1,Leroy
593514.684525643,4729488.85890254,2009/02/23 01:00:49.001+00,M,M1,Leroy
593413.486312864,4729471.09813053,2009/02/23 01:15:57.999+00,M,M1,Leroy
593705.951340392,4730076.62674349,2009/02/23 05:00:56+00,M,M1,Leroy
593362.435872196,4730345.17740093,2009/02/23 05:15:52.999+00,M,M1,Leroy
593142.670973657,4730656.62673917,2009/02/23 05:30:47+00,M,M1,Leroy
593051.353725269,4731023.59916836,2009/02/23 05:45:45+00,M,M1,Leroy
592858.490713772,4731575.04147111,2009/02/23 06:01:01+00,M,M1,Leroy
592708.013425158,4731689.19516547,2009/02/23 06:15:52.001+00,M,M1,Leroy
592344.162115292,4732151.49539,2009/02/23 06:30:29.001+00,M,M1,Leroy
592241.245805475,4732601.88772425,2009/02/23 06:45:38.998+00,M,M1,Leroy
592026.243103429,4733299.15053853,2009/02/23 07:00:14.999+00,M,M1,Leroy
592028.944771789,4733955.84639429,2009/02/23 07:15:53.998+00,M,M1,Leroy
591686.916053729,4734421.95647917,2009/02/23 07:30:23.999+00,M,M1,Leroy
591206.043238619,4734572.14495686,2009/02/23 07:45:21.999+00,M,M1,Leroy
590447.803348525,4734481.69390376,2009/02/23 10:00:54.999+00,M,M1,Leroy
590408.832910314,4734486.43689075,2009/02/23 10:16:25+00,M,M1,Leroy
590630.678967175,4733983.68034355,2009/02/23 10:30:05+00,M,M1,Leroy
590851.541136356,4733958.19422722,2009/02/23 10:45:54.998+00,M,M1,Leroy
590933.353462785,4734028.79728066,2009/02/23 11:00:19.998+00,M,M1,Leroy
590924.166241347,4734020.37980502,2009/02/23 11:15:52.998+00,M,M1,Leroy
590933.499458609,4734027.65523943,2009/02/23 11:30:51.001+00,M,M1,Leroy
590927.884769904,4734041.3199814,2009/02/23 11:45:49.001+00,M,M1,Leroy
590937.741284852,4734026.87811038,2009/02/23 12:01:19.999+00,M,M1,Leroy
590914.929678752,4734027.5218174,2009/02/23 12:30:57.001+00,M,M1,Leroy
590938.062259715,4734018.66356934,2009/02/23 12:46:53.998+00,M,M1,Leroy
590941.21323814,4734013.70716229,2009/02/23 13:00:50.998+00,M,M1,Leroy
590935.856933596,4734021.42224748,2009/02/23 13:15:50.999+00,M,M1,Leroy
590944.961354008,4734021.83090331,2009/02/23 13:30:57.999+00,M,M1,Leroy
590916.047688179,4734009.1220554,2009/02/23 13:45:20+00,M,M1,Leroy
590935.727723929,4734025.01903351,2009/02/23 14:00:43.999+00,M,M1,Leroy
590934.055378074,4734023.97522042,2009/02/23 14:15:11+00,M,M1,Leroy
590937.01264789,4734028.75661113,2009/02/23 14:30:16+00,M,M1,Leroy
590936.817116836,4734029.30935859,2009/02/23 14:45:23.998+00,M,M1,Leroy
590934.193875498,4734028.99715608,2009/02/23 15:00:23.998+00,M,M1,Leroy
590934.00421635,4734025.9959193,2009/02/23 15:15:26+00,M,M1,Leroy
590932.074442677,4734037.04363299,2009/02/23 15:30:12.999+00,M,M1,Leroy
590932.351258866,4734031.5606952,2009/02/23 15:45:16.999+00,M,M1,Leroy
590938.939224305,4734034.73503332,2009/02/23 16:00:21.999+00,M,M1,Leroy
590935.535348346,4734014.14329323,2009/02/23 16:15:23.998+00,M,M1,Leroy
590931.765827976,4734034.37402324,2009/02/23 16:30:21.999+00,M,M1,Leroy
590937.943849558,4734023.92646395,2009/02/23 16:45:51+00,M,M1,Leroy
590937.535109042,4734024.50972321,2009/02/23 17:00:06.998+00,M,M1,Leroy
590937.421192615,4734034.40406367,2009/02/23 17:15:35+00,M,M1,Leroy
590925.21092772,4734000.09098355,2009/02/23 17:30:44.999+00,M,M1,Leroy
590936.276494357,4734020.01725386,2009/02/23 17:45:58.998+00,M,M1,Leroy
590940.318237682,4734005.22116114,2009/02/23 18:00:13.001+00,M,M1,Leroy
590935.38215917,4734019.56122003,2009/02/23 18:15:50.999+00,M,M1,Leroy
590948.413095639,4734015.1680679,2009/02/23 18:30:18+00,M,M1,Leroy
590943.215075645,4734019.56440568,2009/02/23 18:45:18+00,M,M1,Leroy
590934.62997199,4734024.47146973,2009/02/23 19:15:48.998+00,M,M1,Leroy
590935.376272771,4734024.98108646,2009/02/23 19:30:13.998+00,M,M1,Leroy
590934.628043218,4734028.34759279,2009/02/23 19:45:15.999+00,M,M1,Leroy
590937.690087371,4734033.25253436,2009/02/23 20:00:18+00,M,M1,Leroy
590936.136507252,4734018.83812767,2009/02/23 20:15:44.999+00,M,M1,Leroy
590942.263003713,4734003.60301672,2009/02/23 20:30:49+00,M,M1,Leroy
590941.005000225,4734013.36012045,2009/02/23 20:45:51.001+00,M,M1,Leroy
590937.671551858,4734030.30908295,2009/02/23 21:00:15+00,M,M1,Leroy
590920.896049265,4734048.69149777,2009/02/23 21:15:19.999+00,M,M1,Leroy
590933.898114317,4734027.21623091,2009/02/23 21:30:50.999+00,M,M1,Leroy
590935.796993486,4734024.73117811,2009/02/23 21:45:21.999+00,M,M1,Leroy
590944.641355481,4734034.32143776,2009/02/23 22:00:12+00,M,M1,Leroy
590935.004940735,4734025.83139306,2009/02/23 22:15:21+00,M,M1,Leroy
590932.580015784,4734023.51153644,2009/02/23 22:30:13.001+00,M,M1,Leroy
590932.701323815,4734021.13635503,2009/02/23 22:45:11.001+00,M,M1,Leroy
590936.653320427,4734026.83046505,2009/02/23 23:00:12.998+00,M,M1,Leroy
590934.766176215,4734023.45147046,2009/02/23 23:15:22.999+00,M,M1,Leroy
590944.435058357,4734029.47631188,2009/02/23 23:30:34.001+00,M,M1,Leroy
590950.724796171,4734029.19263016,2009/02/23 23:45:19+00,M,M1,Leroy
590461.441990671,4733909.72513296,2009/02/24 00:15:55+00,M,M1,Leroy
590077.314618409,4733734.38774813,2009/02/24 00:30:09.001+00,M,M1,Leroy
589639.923497617,4733146.44553807,2009/02/24 00:45:39.001+00,M,M1,Leroy
589393.788383546,4732795.5160786,2009/02/24 01:01:09.001+00,M,M1,Leroy
588961.22335202,4732765.82072227,2009/02/24 01:15:59+00,M,M1,Leroy
588840.584573491,4733167.28371454,2009/02/24 01:31:08.998+00,M,M1,Leroy
588840.95960691,4733162.94596184,2009/02/24 01:45:51.001+00,M,M1,Leroy
588841.024259735,4733165.55678139,2009/02/24 02:00:17.999+00,M,M1,Leroy
588838.538077097,4733157.73926898,2009/02/24 02:15:10.999+00,M,M1,Leroy
588838.509874036,4733154.84015365,2009/02/24 02:30:12.999+00,M,M1,Leroy
588885.612306959,4733012.2410126,2009/02/24 02:46:18.998+00,M,M1,Leroy
588909.210590182,4733032.74710075,2009/02/24 03:00:39+00,M,M1,Leroy
588920.109335773,4733049.66904674,2009/02/24 03:16:23.998+00,M,M1,Leroy
588890.74071594,4733047.55849715,2009/02/24 03:30:38.999+00,M,M1,Leroy
588910.390378313,4733038.3931956,2009/02/24 03:46:05.998+00,M,M1,Leroy
588907.177114958,4733031.09940553,2009/02/24 04:00:44.998+00,M,M1,Leroy
588909.403518778,4733041.29035378,2009/02/24 04:15:09.001+00,M,M1,Leroy
588908.456472648,4733035.36959613,2009/02/24 04:30:45.999+00,M,M1,Leroy
588910.164171981,4733037.5239903,2009/02/24 04:45:51.999+00,M,M1,Leroy
588912.677334613,4733052.78311855,2009/02/24 05:00:28+00,M,M1,Leroy
588899.128445422,4733030.60710416,2009/02/24 05:15:17.001+00,M,M1,Leroy
588898.960606852,4733049.37464627,2009/02/24 05:30:14.001+00,M,M1,Leroy
588907.582746252,4733033.29257347,2009/02/24 05:45:35.999+00,M,M1,Leroy
588898.553599909,4733032.02131727,2009/02/24 06:00:51.001+00,M,M1,Leroy
588899.851214667,4733034.23706959,2009/02/24 06:15:19.999+00,M,M1,Leroy
588896.939410948,4733032.7779885,2009/02/24 06:30:10+00,M,M1,Leroy
588898.156806035,4733038.04694963,2009/02/24 06:45:21.999+00,M,M1,Leroy
588917.299917502,4733040.8922009,2009/02/24 07:00:19.998+00,M,M1,Leroy
588892.426837628,4733024.03476927,2009/02/24 07:15:15+00,M,M1,Leroy
588867.754697732,4733022.72887882,2009/02/24 07:30:53.998+00,M,M1,Leroy
588896.152645893,4733043.66317628,2009/02/24 07:45:39+00,M,M1,Leroy
588936.515210645,4733043.21643721,2009/02/24 08:01:58.999+00,M,M1,Leroy
588936.02873795,4733025.68437918,2009/02/24 08:16:16+00,M,M1,Leroy
588899.205940521,4733032.21851961,2009/02/24 09:00:55.998+00,M,M1,Leroy
588921.905555804,4733036.0424834,2009/02/24 09:15:54+00,M,M1,Leroy
588573.486480388,4733221.80660058,2009/02/24 09:30:39.001+00,M,M1,Leroy
588392.9878743,4733506.7038908,2009/02/24 09:45:18.999+00,M,M1,Leroy
587853.59747604,4733911.97696257,2009/02/24 10:00:39.998+00,M,M1,Leroy
587712.670643265,4734136.84302041,2009/02/24 10:15:23.999+00,M,M1,Leroy
587541.066675659,4734052.69002567,2009/02/24 10:30:36.998+00,M,M1,Leroy
587507.837877119,4733987.36374408,2009/02/24 10:45:54.998+00,M,M1,Leroy
587556.004256008,4734377.99393999,2009/02/24 11:00:34+00,M,M1,Leroy
588732.957442166,4734210.25146041,2009/02/24 11:30:50.999+00,M,M1,Leroy
588723.096011595,4734196.79714002,2009/02/25 00:01:43+00,M,M1,Leroy
588726.315802599,4734209.92178351,2009/02/25 00:15:07+00,M,M1,Leroy
588948.504996543,4734114.42224212,2009/02/25 00:30:35.998+00,M,M1,Leroy
589311.883815946,4733651.56746708,2009/02/25 00:45:36.998+00,M,M1,Leroy
589864.743057758,4733367.11820459,2009/02/25 01:00:20.001+00,M,M1,Leroy
589877.572936743,4733015.19069318,2009/02/25 01:16:21.001+00,M,M1,Leroy
590333.246346167,4733343.47514312,2009/02/25 02:00:50.999+00,M,M1,Leroy
590683.437936821,4733158.9324578,2009/02/25 02:15:59.998+00,M,M1,Leroy
591339.709475037,4733103.42793468,2009/02/25 02:30:58.999+00,M,M1,Leroy
591901.330730593,4732729.09179768,2009/02/25 02:45:45+00,M,M1,Leroy
591897.792333752,4732726.76790637,2009/02/25 03:00:14.001+00,M,M1,Leroy
591894.966648674,4732723.17625337,2009/02/25 03:16:20.999+00,M,M1,Leroy
591897.25882911,4732726.87187471,2009/02/25 03:30:51.998+00,M,M1,Leroy
591898.511024355,4732736.12910817,2009/02/25 03:45:15.999+00,M,M1,Leroy
591900.95876538,4732737.36116524,2009/02/25 04:00:51.999+00,M,M1,Leroy
591895.839333824,4732727.73040438,2009/02/25 04:30:59.998+00,M,M1,Leroy
591896.612197522,4732731.17258149,2009/02/25 04:45:15.999+00,M,M1,Leroy
591894.61435932,4732721.35010766,2009/02/25 05:00:10.998+00,M,M1,Leroy
591892.860363045,4732734.43240472,2009/02/25 05:15:39+00,M,M1,Leroy
591895.60052636,4732737.06776365,2009/02/25 05:30:20.998+00,M,M1,Leroy
591898.433231071,4732721.66745807,2009/02/25 05:45:08.001+00,M,M1,Leroy
591910.565489851,4732602.28998631,2009/02/25 06:00:16+00,M,M1,Leroy
592096.947963974,4732542.30909724,2009/02/25 06:16:49.999+00,M,M1,Leroy
592105.039202781,4732519.9929915,2009/02/25 06:30:08.999+00,M,M1,Leroy
592145.96839015,4732711.2368556,2009/02/25 06:45:50.998+00,M,M1,Leroy
592141.672023366,4732714.18941006,2009/02/25 07:00:37+00,M,M1,Leroy
592159.497224333,4732710.88419456,2009/02/25 07:16:49+00,M,M1,Leroy
592152.222487357,4732713.1084129,2009/02/25 07:30:50.998+00,M,M1,Leroy
592154.045470091,4732716.98667509,2009/02/25 07:45:52+00,M,M1,Leroy
592149.023369306,4732718.49680967,2009/02/25 08:00:52.998+00,M,M1,Leroy
592142.146437899,4732734.47615976,2009/02/25 08:15:50.999+00,M,M1,Leroy
592246.292231075,4732385.16780816,2009/02/25 08:30:11.999+00,M,M1,Leroy
592410.240581887,4732212.13159364,2009/02/25 08:45:16.999+00,M,M1,Leroy
592360.913567753,4732353.59057989,2009/02/25 23:16:25.001+00,M,M1,Leroy
592262.028106967,4732320.12737388,2009/02/25 23:30:17+00,M,M1,Leroy
